dgp,seed,ntrain,temperature,n_test,n_chains,n_posterior,gr_posterior_mean,gr_q5,gr_q25,gr_q50,gr_q75,gr_q95,rmse_credible,coverage_credible
piecewise_linear_kunzel,5,200,3.0,500,8,1000,1.0026326179504395,1.002339482307434,1.001697063446045,1.0019248723983765,1.0020922422409058,1.0027847290039062,309.9628623825987,1.0
piecewise_linear_kunzel,5,200,1.0,500,8,1000,1.0002555847167969,1.000086784362793,1.000375509262085,1.0003339052200317,1.000192403793335,1.000569462776184,263.74485494572815,0.99725
piecewise_linear_kunzel,8,1000,3.0,500,8,1000,1.0079478025436401,1.0137434005737305,1.0127140283584595,1.0064870119094849,1.0050057172775269,1.007767677307129,270.6514206368495,1.0
piecewise_linear_kunzel,8,1000,2.0,500,8,1000,0.9999680519104004,1.0041531324386597,1.002450704574585,0.9998303055763245,1.002707600593567,1.00590980052948,196.55130511334724,1.0
piecewise_linear_kunzel,8,1000,1.0,500,8,1000,1.0029722452163696,1.0051592588424683,1.0021486282348633,1.0029566287994385,1.0029407739639282,1.0024383068084717,193.74701230947585,0.99975
piecewise_linear_kunzel,8,200,1.0,500,8,1000,0.9996139407157898,0.9998838305473328,0.9997550845146179,0.9996909499168396,0.999836802482605,0.9998309016227722,245.58654105739902,0.99775
piecewise_linear_kunzel,8,200,3.0,500,8,1000,1.0028969049453735,1.00369131565094,1.0030394792556763,1.0023548603057861,1.0014582872390747,1.0006275177001953,261.0471659218297,1.0
piecewise_linear_kunzel,8,200,2.0,500,8,1000,0.9999630451202393,1.000002384185791,0.9998010396957397,0.9999563694000244,1.000120759010315,1.00029456615448,248.94212081352748,1.0
piecewise_linear_kunzel,8,10000,1.0,500,8,1000,1.0577235221862793,1.047179102897644,1.0331313610076904,1.0287740230560303,1.025911808013916,1.0523418188095093,100.35127449085645,0.99225
piecewise_linear_kunzel,8,10000,2.0,500,8,1000,1.0094925165176392,1.0025736093521118,1.0035287141799927,1.0043996572494507,1.0091136693954468,1.0166836977005005,95.42859868732327,1.0
piecewise_linear_kunzel,8,10000,3.0,500,8,1000,1.0147980451583862,1.0202264785766602,1.0051854848861694,1.007323980331421,1.0413817167282104,1.0603865385055542,166.5908637216129,1.0
piecewise_linear_kunzel,2,10000,1.0,500,8,1000,1.0100181102752686,1.036539077758789,1.003352403640747,1.010762333869934,1.031554102897644,1.0572013854980469,108.85003897943906,0.989
piecewise_linear_kunzel,2,10000,2.0,500,8,1000,1.0120528936386108,1.0303107500076294,1.020684838294983,1.0063748359680176,1.0081886053085327,1.0168870687484741,96.94967631738592,1.0
piecewise_linear_kunzel,2,10000,3.0,500,8,1000,1.021096110343933,1.0224698781967163,1.0207045078277588,1.0154756307601929,1.0096919536590576,1.00738525390625,167.48464304778966,1.0
piecewise_linear_kunzel,2,1000,1.0,500,8,1000,1.0002979040145874,1.0035932064056396,1.0014467239379883,1.0006481409072876,1.004395604133606,1.0079925060272217,197.41738689150134,0.9984999999999999
piecewise_linear_kunzel,2,1000,3.0,500,8,1000,1.0080907344818115,1.005204439163208,1.0026923418045044,1.0057966709136963,1.0165045261383057,1.021988868713379,284.0058049472408,1.0
piecewise_linear_kunzel,2,1000,2.0,500,8,1000,1.0008676052093506,1.0060075521469116,1.0034929513931274,1.0006672143936157,1.0001379251480103,1.0014647245407104,204.28826246550616,1.0
piecewise_linear_kunzel,2,200,1.0,500,8,1000,0.9998397827148438,1.000415563583374,1.0003167390823364,0.9999207258224487,0.999730110168457,0.999794065952301,264.4118121328104,0.9984999999999999
piecewise_linear_kunzel,2,200,2.0,500,8,1000,0.9999001026153564,1.000536561012268,1.0000388622283936,0.999901533126831,1.000512957572937,1.0011991262435913,267.79667230472546,1.0
piecewise_linear_kunzel,2,200,3.0,500,8,1000,1.0037755966186523,1.0038164854049683,1.0053552389144897,1.00413179397583,1.0023858547210693,1.0016816854476929,287.6444962791802,1.0
piecewise_linear_kunzel,6,200,1.0,500,8,1000,1.0000520944595337,1.0013604164123535,1.0002827644348145,1.0003365278244019,1.0014344453811646,1.0013660192489624,279.95886194578804,0.9995
piecewise_linear_kunzel,6,200,2.0,500,8,1000,1.0003118515014648,1.0003224611282349,0.9999480247497559,1.0001113414764404,1.0006552934646606,1.002036690711975,285.3876896605659,1.0
piecewise_linear_kunzel,6,200,3.0,500,8,1000,1.0015486478805542,1.0080708265304565,1.0040169954299927,1.0011286735534668,1.0024396181106567,1.007031798362732,304.0867379970613,1.0
piecewise_linear_kunzel,6,1000,1.0,500,8,1000,1.0011039972305298,1.0019028186798096,1.0008888244628906,1.0005009174346924,1.000985860824585,1.0018142461776733,181.27008930753493,1.0
piecewise_linear_kunzel,6,1000,3.0,500,8,1000,1.0009527206420898,1.0087966918945312,1.0050057172775269,1.0006983280181885,1.0021915435791016,1.003556489944458,264.80890950858,1.0
piecewise_linear_kunzel,6,1000,2.0,500,8,1000,1.0013039112091064,1.003355622291565,1.001554012298584,1.0006760358810425,1.001793622970581,1.003549575805664,191.96002606774795,1.0
piecewise_linear_kunzel,6,10000,2.0,500,8,1000,1.005234956741333,1.0201603174209595,1.0118790864944458,1.0044664144515991,1.0070587396621704,1.015481948852539,94.1533819956322,1.0
piecewise_linear_kunzel,6,10000,3.0,500,8,1000,1.008937120437622,1.0158870220184326,1.008049488067627,1.0070102214813232,1.0212432146072388,1.0216352939605713,168.76325861672814,1.0
piecewise_linear_kunzel,6,10000,1.0,500,8,1000,1.0520310401916504,1.051256775856018,1.0318403244018555,1.026949405670166,1.0466824769973755,1.052996039390564,102.1165456611047,0.991
piecewise_linear_kunzel,10,200,3.0,500,8,1000,1.0014256238937378,1.0011839866638184,1.0010805130004883,1.0009474754333496,1.0010321140289307,1.0017390251159668,281.3390377674734,1.0
piecewise_linear_kunzel,10,200,2.0,500,8,1000,0.9998725056648254,1.000819444656372,0.9998490214347839,0.9997566342353821,1.0001356601715088,1.0003418922424316,261.37470081826666,1.0
piecewise_linear_kunzel,10,200,1.0,500,8,1000,1.0001636743545532,1.0005296468734741,1.0001112222671509,1.0001440048217773,1.0006319284439087,1.0009208917617798,260.627008370403,0.998
piecewise_linear_kunzel,10,10000,2.0,500,8,1000,1.0062915086746216,1.023100733757019,1.0070605278015137,1.0053592920303345,1.0179768800735474,1.0220227241516113,89.89379513865012,1.0
piecewise_linear_kunzel,10,10000,3.0,500,8,1000,1.0185972452163696,1.0280402898788452,1.0253657102584839,1.0134445428848267,1.0058521032333374,1.0085545778274536,171.06083140551414,1.0
piecewise_linear_kunzel,10,10000,1.0,500,8,1000,1.0302647352218628,1.0606545209884644,1.044432520866394,1.0151817798614502,1.0228484869003296,1.0291528701782227,98.07890213413432,0.99125
piecewise_linear_kunzel,10,1000,2.0,500,8,1000,1.000458836555481,1.0053386688232422,1.002652883529663,1.0000898838043213,1.0008172988891602,1.0024299621582031,181.04655249108274,1.0
piecewise_linear_kunzel,10,1000,3.0,500,8,1000,1.0033950805664062,1.0005419254302979,1.002360224723816,1.0026226043701172,1.0042623281478882,1.005919337272644,258.1064828398604,1.0
piecewise_linear_kunzel,10,1000,1.0,500,8,1000,1.0024282932281494,1.0016847848892212,1.0020747184753418,1.0022743940353394,1.0033572912216187,1.0028324127197266,176.35916262690915,1.0
piecewise_linear_kunzel,1,1000,1.0,500,8,1000,1.0018771886825562,1.001899242401123,1.0007635354995728,1.0014070272445679,1.0046024322509766,1.0055081844329834,177.38664846593454,0.99975
piecewise_linear_kunzel,1,1000,3.0,500,8,1000,1.0033105611801147,1.0026168823242188,1.002155065536499,1.0023144483566284,1.0059934854507446,1.0069348812103271,257.5161865308556,1.0
piecewise_linear_kunzel,1,1000,2.0,500,8,1000,1.0013447999954224,1.0023252964019775,1.0002154111862183,1.0009713172912598,1.0038609504699707,1.0063999891281128,183.82133566486323,1.0
piecewise_linear_kunzel,1,200,1.0,500,8,1000,0.9996779561042786,0.9998765587806702,0.999950647354126,0.9997066855430603,0.9998474717140198,0.9999714493751526,265.66790122376983,0.99975
piecewise_linear_kunzel,1,200,2.0,500,8,1000,0.9999886751174927,1.0003337860107422,1.0001837015151978,1.0000938177108765,1.0004607439041138,1.0005546808242798,275.53500876149036,1.0
piecewise_linear_kunzel,1,200,3.0,500,8,1000,1.0030180215835571,1.0044463872909546,1.0015387535095215,1.0022608041763306,1.0057026147842407,1.0084298849105835,297.2946404830352,1.0
piecewise_linear_kunzel,1,10000,2.0,500,8,1000,1.0313740968704224,1.0099436044692993,1.011887788772583,1.017017126083374,1.0182405710220337,1.0134741067886353,105.19796501154386,0.9995
piecewise_linear_kunzel,1,10000,3.0,500,8,1000,1.0161067247390747,1.0077588558197021,1.0098426342010498,1.0121123790740967,1.0114762783050537,1.0057322978973389,181.57740345120897,1.0
piecewise_linear_kunzel,1,10000,1.0,500,8,1000,1.0351622104644775,1.0520927906036377,1.0335183143615723,1.0278795957565308,1.0313221216201782,1.0533429384231567,114.08057810606792,0.98225
